,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,TEa,-61.98157234926134,-29.63374626230482,2.470180468120652,-57.984958818735734,0.8320689874124101,-0.04574092030149466,0.9736761096953536,0.7231062100586816
