,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,VISpm,-55.12492339838854,-22.777097311432016,3.155577530385734,-51.128309867862924,0.5206965629897664,-0.010157450709161431,0.46279641079554507,1.9284465026561042
