,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,RSP,-67.59534650409115,-35.24752041713463,2.021418065793022,-63.598732973565546,0.6944813918349195,-0.0412080324532091,0.6455834148938202,2.3896354429632587
