,area,AIC,AICc,Chi2,BIC,R2,slope,intercept
0,RSPd,-67.19721683096905,-48.947216830969055,2.2021777700366063,-64.53280781061865,0.6971269180425741,0.5163552321286862,1.9778163189043705
