,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,VISl,-62.24215559952367,-29.894329512567147,2.4472982655703586,-58.24554206899806,0.7313837116705697,-0.10783619631148517,0.991312758551277,1.296770620413805
