,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,LD,-101.68428181406298,-69.33645572710645,0.5983001681918751,-97.68766828353738,0.8118182037526903,-0.04052701177617816,0.5195181677599563,1.8997338464160116
