,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,PTLp,-55.975362526038936,-23.627536439082412,3.061174621900624,-51.97874899551333,0.7300455041843501,-0.04325952881754514,0.8217754793999565,1.2029762636247756
