,area,AIC,AICc,Chi2,BIC,R2,slope,intercept
0,Thal_noLGd,-79.62944493231258,-61.37944493231258,1.4126093821570136,-76.96503591196218,0.7465087977714422,0.4677823915196496,2.3237680035509753
