,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,RSPagl,-60.95446496807806,-28.606638881121533,2.5624750772298097,-56.95785143755245,0.6763399978149863,-0.016214372350538773,0.5915882321586693,1.7025942406836367
