,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,VISal,-72.5257641047763,-40.17793801781978,1.6950511798945562,-68.52915057425069,0.7451864834647106,0.018271827303301652,0.44163255039796173,1.6265252649754962
