,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,Thal_noLGd,-80.00118711840531,-47.65336103144879,1.2978817879289812,-76.0045735878797,0.7670965385559795,-0.09466454062932946,0.8241297325400544,2.057883134821581
