,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,242.98850911769196,275.87739800658085,314598563.0018784,244.90568110653774,0.4565814729628186,-0.5994191097627103,193.17507625770537,3348.2916662728367
