,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,342.65393187117144,375.269316486556,2387154655.5368943,345.3250471448599,0.20220912784900635,-0.000331589689236175,6.719625239269742,6403.083900276435
