,area,AIC,AICc,Chi2,BIC,R2,i_max,ks,n
0,input,341.69906317524726,374.3144477906319,2263820505.3985276,344.37017844893575,0.2435495471437048,32550.75377617212,1601.4065467330408,2.0049705523844787
