,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-32.24057369102052,0.9022834518366238,0.4956883757194325,-30.78585374165652,0.5905814653150021,0.6666093359931217,-1.3225029217572073,5.0798177533866635
