,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-9.260487323245906,23.272846010087427,9.325083383234238,-6.273290502583933,0.8561415162244219,-1.7280052450592782e-05,0.018735273125169694,0.828768631977831
