,area,AIC,AICc,Chi2,BIC,R2,a,b,c
0,input,-42.62539979245452,-10.01001517706991,1.2079934270515855,-39.95428451876603,0.19012504920808093,-0.25464395809633766,2.228334492785635,-0.3791574832847078
