,ID,starter,input,condition
0,Mouse8,1.919078092376074,3.494988973683168,1
1,Mouse1,2.037426497940624,3.3163897510731952,1
2,Mouse3,2.0644579892269186,3.59802407233419,1
3,Mouse6,2.089905111439398,3.401400540781544,1
4,Mouse5,2.5877109650189114,3.8854177651109363,1
5,Mouse7,2.670245853074124,4.068927611682072,1
6,Mouse2,2.826722520168992,3.256236533205923,1
7,Mouse4,3.1547282074401557,3.725176301419137,1
